ID file_name x_pos z_pos brush_orien young density root_radius radii_diff 
289 'Exp_60_47_C001H001S0001' 33.3 73.5 1.570796325 1600000.0 1700.0 0.001 0.0005
290 'Exp_60_47_C001H001S0001' 33.3 73.5 1.570796325 3800000.0 1700.0 0.001 0.0005
291 'Exp_60_47_C001H001S0001' 33.3 73.5 1.570796325 2700000.0 1100 0.001 0.0005
292 'Exp_60_47_C001H001S0001' 33.3 73.5 1.570796325 2700000.0 2300 0.001 0.0005
293 'Exp_60_47_C001H001S0001' 33.3 73.5 1.570796325 2700000.0 1700.0 0.0009 0.0006
294 'Exp_60_47_C001H001S0001' 33.3 73.5 1.570796325 2700000.0 1700.0 0.0011 0.0004
295 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.001 0.0005
296 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 1600000.0 1700.0 0.001 0.0005
297 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 3800000.0 1700.0 0.001 0.0005
298 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1100 0.001 0.0005
299 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 2300 0.001 0.0005
300 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.0009 0.0006
301 'Exp_60_48_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.0011 0.0004
302 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.001 0.0005
303 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 1600000.0 1700.0 0.001 0.0005
304 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 3800000.0 1700.0 0.001 0.0005
305 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1100 0.001 0.0005
306 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 2300 0.001 0.0005
307 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.0009 0.0006
308 'Exp_60_49_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.0011 0.0004
309 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.001 0.0005
310 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 1600000.0 1700.0 0.001 0.0005
311 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 3800000.0 1700.0 0.001 0.0005
312 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1100 0.001 0.0005
313 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 2300 0.001 0.0005
314 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.0009 0.0006
315 'Exp_60_50_C001H001S0001' 31.3 73.5 1.570796325 2700000.0 1700.0 0.0011 0.0004
316 'Exp_60_51_C001H001S0001' 39.6 63.5 1.570796325 2700000.0 1700.0 0.001 0.0005
317 'Exp_60_51_C001H001S0001' 39.6 63.5 1.570796325 1600000.0 1700.0 0.001 0.0005
318 'Exp_60_51_C001H001S0001' 39.6 63.5 1.570796325 3800000.0 1700.0 0.001 0.0005
319 'Exp_60_51_C001H001S0001' 39.6 63.5 1.570796325 2700000.0 1100 0.001 0.0005
320 'Exp_60_51_C001H001S0001' 39.6 63.5 1.570796325 2700000.0 2300 0.001 0.0005
